auction_action,auction_state,current_profit_r,current_signal_auction_action,current_signal_auction_state,current_signal_directional_alignment,current_signal_management_posture,current_signal_reason,current_signal_should_exit,current_signal_stage,current_signal_status,current_signal_trade_action,current_stop_price,current_target_price,directional_alignment,entry_exec_time,entry_intent_time,entry_status,entry_time,equity_ref,executed_entry_price,executed_exit_price,executed_exit_qty,execution_mode,exit_exec_time,exit_intent_time,exit_pnl,exit_reason,exit_rule,exit_status,group_role,instrument_type,last_pnl,last_pnl_value,last_price,last_time,last_update_reason,lifecycle_trade_action,management_posture,management_reason_code,max_price,mfe_profit_r,min_price,observation_snapshot_time,planned_entry_price,quantity,should_exit_signal,signal_id,signal_stage,signal_status,snapshot_index,source,symbol,trade_id,trade_management_mode,trade_management_version,trade_posture,trade_state_frozen_at_exit,trade_type,userid
LOCAL_CONFIRMED,CONTROLLED_PULLBACK,-0.551968213910835,LOCAL_CONFIRMED,CONTROLLED_PULLBACK,OPPOSITE,CAUTION,DOWNGRADE:WEAKENING:AUCTION_CONFIRMED_CONTROLLED_PULLBACK_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,,0,VIRTUAL,,,,,,NONE,REFERENCE,EQ,-1.4,-1.4,1499.1,2026-07-20T12:57:00,PROTECT_GROUP_REFERENCE_STAGE_WEAKENING_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_CONTROLLED_PULLBACK_OPPOSITE,1499.4,2.6415621665732814,1491.0,2026-07-20T12:57:00+05:30,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,WEAKENING,OPEN,75,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,False,SELL,DR1812
LOCAL_CONFIRMED,CONTROLLED_PULLBACK,-0.8673786218598835,LOCAL_CONFIRMED,CONTROLLED_PULLBACK,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_CONTROLLED_PULLBACK_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,,0,VIRTUAL,,,,,,NONE,REFERENCE,EQ,-2.2,-2.2,1499.9,2026-07-20T13:00:00,PROTECT_GROUP_REFERENCE_STAGE_WEAKENING_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_CONTROLLED_PULLBACK_OPPOSITE,1499.9,2.6415621665732814,1491.0,2026-07-20T13:00:00+05:30,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,WEAKENING,OPEN,76,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,False,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-0.9068049228535146,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,,0,VIRTUAL,,,,,,NONE,REFERENCE,EQ,-2.3,-2.3,1500.0,2026-07-20T13:03:00,PROTECT_GROUP_REFERENCE_STAGE_WEAKENING_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,1500.0,2.6415621665732814,1491.0,2026-07-20T13:03:00+05:30,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,WEAKENING,OPEN,77,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,False,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-0.47311561192357277,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,,0,VIRTUAL,,,,,,NONE,REFERENCE,EQ,-1.2,-1.2,1498.9,2026-07-20T13:06:00,PROTECT_GROUP_REFERENCE_STAGE_WEAKENING_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,1500.0,2.6415621665732814,1491.0,2026-07-20T13:06:00+05:30,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,WEAKENING,OPEN,78,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,False,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:09:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,79,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:12:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,80,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:15:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,81,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:18:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,82,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:21:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,83,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:24:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,84,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:27:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,85,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:30:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,86,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:33:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,87,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:36:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,88,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:39:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,89,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,CONTROLLED_PULLBACK,OPPOSITE,CAUTION,PROMOTE:WEAKENING:AUCTION_CONFIRMED_CONTROLLED_PULLBACK_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:42:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,90,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,REACCELERATION,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_REACCELERATION_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:45:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,91,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,REACCELERATION,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REACCELERATION_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:48:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,92,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:51:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,93,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,TREND_FAILURE,ALIGNED,CAUTION,PROMOTE:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_ALIGNED,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:54:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,94,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T13:57:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,95,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
LOCAL_CONFIRMED,REVERSAL,-1.1827890298089319,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_ORDERLY_UPTREND_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,1495.1636220624362,1492.6272441248723,OPPOSITE,2026-07-20T11:48:00,2026-07-20T11:48:00,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1500.7,1,VIRTUAL,2026-07-20T13:09:00,2026-07-20T13:09:00,-3.0,SIGNAL_LIFECYCLE_EXIT,exit_on_auction_signal_downstream_contract,FILLED,REFERENCE,EQ,-3.0,-3.0,1500.7,2026-07-20T13:09:00,EXIT_AUCTION_SIGNAL_AUCTION_CONFIRMED_REVERSAL_OPPOSITE;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,EXIT_POSITION,EXIT,AUCTION_CONFIRMED_REVERSAL_OPPOSITE,1500.7,2.6415621665732814,1491.0,2026-07-20T14:00:00+05:30,1497.7,1,True,8fe06372-2c41-5455-a8d7-d416c3095471,EXIT_BIAS,OPEN,96,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,EXIT,True,SELL,DR1812
